NODE	LABEL	COLOR	SIZE	SHAPE	SECTOR	URL	MODULE	KD_MODULE	KD_TOP_MODULE	KD_BORDER_COLOR	KD_subnetwork_shown	LABELSIZE
ENSMUSG00000030376_hx	ENSMUSG00000030376_hx	#FF9F7F	100	Ellipse	1:FF9F7F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FF9F7F	grey60_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000030397_hx	ENSMUSG00000030397_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000030400_hx	ENSMUSG00000030400_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000030428_hx	ENSMUSG00000030428_hx	#B2D5FF	100	Ellipse	1:B2D5FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2D5FF	salmon_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000030435_hx	ENSMUSG00000030435_hx	#FF9F7F	100	Ellipse	1:FF9F7F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FF9F7F	grey60_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000030647_hx	ENSMUSG00000030647_hx	#B2D5FF	100	Ellipse	1:B2D5FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2D5FF	salmon_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000030657_hx	ENSMUSG00000030657_hx	#FF9F7F	100	Ellipse	1:FF9F7F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FF9F7F	grey60_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000030689_hx	ENSMUSG00000030689_hx	#FF9F7F	100	Ellipse	1:FF9F7F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FF9F7F	grey60_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000030762_hx	ENSMUSG00000030762_hx	#B2D5FF	100	Ellipse	1:B2D5FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2D5FF	salmon_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000030771_hx	ENSMUSG00000030771_hx	#A4FFB9	100	Ellipse	1:A4FFB9	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=A4FFB9	brown_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000030801_fx	ENSMUSG00000030801_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
ENSMUSG00000030879_hx	ENSMUSG00000030879_hx	#FF9F7F	100	Ellipse	1:FF9F7F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FF9F7F	grey60_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000030880_hx	ENSMUSG00000030880_hx	#FF9F7F	100	Ellipse	1:FF9F7F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FF9F7F	grey60_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000030929_hx	ENSMUSG00000030929_hx	#ABFFDC	100	Ellipse	1:ABFFDC	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=ABFFDC	ivory_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000030930_hx	ENSMUSG00000030930_hx	#B2C0FF	100	Ellipse	1:B2C0FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2C0FF	lightpink4_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000030942_hx	ENSMUSG00000030942_hx	#B2D5FF	100	Ellipse	1:B2D5FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2D5FF	salmon_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000031021_hx	ENSMUSG00000031021_hx	#ABFFDC	100	Ellipse	1:ABFFDC	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=ABFFDC	ivory_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000031066_hx	ENSMUSG00000031066_hx	#A4FFB9	100	Ellipse	1:A4FFB9	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=A4FFB9	brown_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000031093_fx	ENSMUSG00000031093_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
ENSMUSG00000031109_fx	ENSMUSG00000031109_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
ENSMUSG00000031176_hx	ENSMUSG00000031176_hx	#B2FFFF	100	Ellipse	1:B2FFFF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2FFFF	lightcyan1_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000031200_fx	ENSMUSG00000031200_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
ENSMUSG00000031201_hx	ENSMUSG00000031201_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000031239_hx	ENSMUSG00000031239_hx	#B2EAFF	100	Ellipse	1:B2EAFF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2EAFF	brown4_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000031309_fx	ENSMUSG00000031309_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
ENSMUSG00000031385_hx	ENSMUSG00000031385_hx	#B2FFFF	100	Ellipse	1:B2FFFF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2FFFF	lightcyan1_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000031393_hx	ENSMUSG00000031393_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000031532_hx	ENSMUSG00000031532_hx	#B2D5FF	100	Ellipse	1:B2D5FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2D5FF	salmon_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000031540_hx	ENSMUSG00000031540_hx	#B2C0FF	100	Ellipse	1:B2C0FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2C0FF	lightpink4_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000031578_hx	ENSMUSG00000031578_hx	#A4FFB9	100	Ellipse	1:A4FFB9	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=A4FFB9	brown_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000031584_fx	ENSMUSG00000031584_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
ENSMUSG00000031605_hx	ENSMUSG00000031605_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000031644_hx	ENSMUSG00000031644_hx	#ABFFDC	100	Ellipse	1:ABFFDC	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=ABFFDC	ivory_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000031661_hx	ENSMUSG00000031661_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000031715_hx	ENSMUSG00000031715_hx	#B2FFFF	100	Ellipse	1:B2FFFF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2FFFF	lightcyan1_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000031754_hx	ENSMUSG00000031754_hx	#FF9F7F	100	Ellipse	1:FF9F7F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FF9F7F	grey60_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000031776_fx	ENSMUSG00000031776_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
ENSMUSG00000031837_hx	ENSMUSG00000031837_hx	#A4FFB9	100	Ellipse	1:A4FFB9	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=A4FFB9	brown_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000031878_hx	ENSMUSG00000031878_hx	#B2C0FF	100	Ellipse	1:B2C0FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2C0FF	lightpink4_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000031901_fx	ENSMUSG00000031901_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
ENSMUSG00000031901_hx	ENSMUSG00000031901_hx	#A4FFB9	100	Ellipse	1:A4FFB9	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=A4FFB9	brown_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000031902_hx	ENSMUSG00000031902_hx	#A4FFB9	100	Ellipse	1:A4FFB9	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=A4FFB9	brown_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000031903_hx	ENSMUSG00000031903_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000031925_fx	ENSMUSG00000031925_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
ENSMUSG00000031951_fx	ENSMUSG00000031951_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
ENSMUSG00000032030_hx	ENSMUSG00000032030_hx	#FF9F7F	100	Ellipse	1:FF9F7F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FF9F7F	grey60_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000032042_hx	ENSMUSG00000032042_hx	#A4FFB9	100	Ellipse	1:A4FFB9	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=A4FFB9	brown_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000032114_fx	ENSMUSG00000032114_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
ENSMUSG00000032182_hx	ENSMUSG00000032182_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000032246_hx	ENSMUSG00000032246_hx	#B2C0FF	100	Ellipse	1:B2C0FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2C0FF	lightpink4_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000032262_fx	ENSMUSG00000032262_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
ENSMUSG00000032280_fx	ENSMUSG00000032280_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
ENSMUSG00000032281_hx	ENSMUSG00000032281_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000032295_hx	ENSMUSG00000032295_hx	#ABFFDC	100	Ellipse	1:ABFFDC	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=ABFFDC	ivory_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000032299_hx	ENSMUSG00000032299_hx	#B2D5FF	100	Ellipse	1:B2D5FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2D5FF	salmon_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000032327_fx	ENSMUSG00000032327_fx	#cfcfcf	200	Diamond				grey60_hx,red_hx	grey60_hx	#FF9F7F	YES	30
ENSMUSG00000032340_hx	ENSMUSG00000032340_hx	#A4FFB9	100	Ellipse	1:A4FFB9	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=A4FFB9	brown_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000032359_hx	ENSMUSG00000032359_hx	#B2EAFF	100	Ellipse	1:B2EAFF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2EAFF	brown4_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000032368_hx	ENSMUSG00000032368_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000032387_fx	ENSMUSG00000032387_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
ENSMUSG00000032411_hx	ENSMUSG00000032411_hx	#B2D5FF	100	Ellipse	1:B2D5FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2D5FF	salmon_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000032419_hx	ENSMUSG00000032419_hx	#A4FFB9	100	Ellipse	1:A4FFB9	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=A4FFB9	brown_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000032423_hx	ENSMUSG00000032423_hx	#B2D5FF	100	Ellipse	1:B2D5FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2D5FF	salmon_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000032435_hx	ENSMUSG00000032435_hx	#B2D5FF	100	Ellipse	1:B2D5FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2D5FF	salmon_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000032458_hx	ENSMUSG00000032458_hx	#B2FFFF	100	Ellipse	1:B2FFFF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2FFFF	lightcyan1_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000032480_hx	ENSMUSG00000032480_hx	#B2D5FF	100	Ellipse	1:B2D5FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2D5FF	salmon_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000032498_hx	ENSMUSG00000032498_hx	#A4FFB9	100	Ellipse	1:A4FFB9	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=A4FFB9	brown_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000032504_hx	ENSMUSG00000032504_hx	#B2D5FF	100	Ellipse	1:B2D5FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2D5FF	salmon_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000032563_hx	ENSMUSG00000032563_hx	#A4FFB9	100	Ellipse	1:A4FFB9	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=A4FFB9	brown_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000032582_hx	ENSMUSG00000032582_hx	#FF9F7F	100	Ellipse	1:FF9F7F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FF9F7F	grey60_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000032601_hx	ENSMUSG00000032601_hx	#B2D5FF	100	Ellipse	1:B2D5FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2D5FF	salmon_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000032625_hx	ENSMUSG00000032625_hx	#A4FFB9	100	Ellipse	1:A4FFB9	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=A4FFB9	brown_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000032649_hx	ENSMUSG00000032649_hx	#B2EAFF	100	Ellipse	1:B2EAFF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2EAFF	brown4_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000032846_hx	ENSMUSG00000032846_hx	#A4FFB9	100	Ellipse	1:A4FFB9	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=A4FFB9	brown_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000032850_hx	ENSMUSG00000032850_hx	#A4FFB9	100	Ellipse	1:A4FFB9	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=A4FFB9	brown_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000032867_hx	ENSMUSG00000032867_hx	#B2FFFF	100	Ellipse	1:B2FFFF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2FFFF	lightcyan1_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000032890_hx	ENSMUSG00000032890_hx	#ABFFDC	100	Ellipse	1:ABFFDC	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=ABFFDC	ivory_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000032911_fx	ENSMUSG00000032911_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
ENSMUSG00000032940_hx	ENSMUSG00000032940_hx	#B2C0FF	100	Ellipse	1:B2C0FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2C0FF	lightpink4_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000033111_hx	ENSMUSG00000033111_hx	#ABFFDC	100	Ellipse	1:ABFFDC	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=ABFFDC	ivory_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000033166_hx	ENSMUSG00000033166_hx	#A4FFB9	100	Ellipse	1:A4FFB9	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=A4FFB9	brown_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000033170_hx	ENSMUSG00000033170_hx	#B2D5FF	100	Ellipse	1:B2D5FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2D5FF	salmon_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000033214_fx	ENSMUSG00000033214_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
ENSMUSG00000033237_hx	ENSMUSG00000033237_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000033257_hx	ENSMUSG00000033257_hx	#A4FFB9	100	Ellipse	1:A4FFB9	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=A4FFB9	brown_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000033282_hx	ENSMUSG00000033282_hx	#B2FFFF	100	Ellipse	1:B2FFFF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2FFFF	lightcyan1_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000033307_hx	ENSMUSG00000033307_hx	#B2D5FF	100	Ellipse	1:B2D5FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2D5FF	salmon_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000033379_hx	ENSMUSG00000033379_hx	#B2FFFF	100	Ellipse	1:B2FFFF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2FFFF	lightcyan1_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000033389_hx	ENSMUSG00000033389_hx	#B2D5FF	100	Ellipse	1:B2D5FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2D5FF	salmon_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000033392_hx	ENSMUSG00000033392_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000033430_fx	ENSMUSG00000033430_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
ENSMUSG00000033623_hx	ENSMUSG00000033623_hx	#A4FFB9	100	Ellipse	1:A4FFB9	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=A4FFB9	brown_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000033629_hx	ENSMUSG00000033629_hx	#B2FFFF	100	Ellipse	1:B2FFFF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2FFFF	lightcyan1_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000033671_hx	ENSMUSG00000033671_hx	#B2D5FF	100	Ellipse	1:B2D5FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2D5FF	salmon_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000033685_fx	ENSMUSG00000033685_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
ENSMUSG00000033768_hx	ENSMUSG00000033768_hx	#B2EAFF	100	Ellipse	1:B2EAFF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2EAFF	brown4_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000033799_hx	ENSMUSG00000033799_hx	#FF9F7F	100	Ellipse	1:FF9F7F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FF9F7F	grey60_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000033805_hx	ENSMUSG00000033805_hx	#A4FFB9	100	Ellipse	1:A4FFB9	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=A4FFB9	brown_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000033813_hx	ENSMUSG00000033813_hx	#A4FFB9	100	Ellipse	1:A4FFB9	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=A4FFB9	brown_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000033845_hx	ENSMUSG00000033845_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000033910_hx	ENSMUSG00000033910_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000033938_hx	ENSMUSG00000033938_hx	#B2C0FF	100	Ellipse	1:B2C0FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2C0FF	lightpink4_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000034009_hx	ENSMUSG00000034009_hx	#FF9F7F	100	Ellipse	1:FF9F7F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FF9F7F	grey60_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000034024_hx	ENSMUSG00000034024_hx	#B2D5FF	100	Ellipse	1:B2D5FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2D5FF	salmon_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000034088_hx	ENSMUSG00000034088_hx	#FF9F7F	100	Ellipse	1:FF9F7F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FF9F7F	grey60_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
ENSMUSG00000034109_hx	ENSMUSG00000034109_hx	#A4FFB9	100	Ellipse	1:A4FFB9	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=A4FFB9	brown_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
