ID1	ID7	ID13	ID19	ID25	ID31	ID37	ID43	ID49	ID55	ID61	ID67	ID73	ID79	ID85	ID91	ID97	ID103	ID109	ID115
androstenediol (3beta,17beta) disulfate (1)	0.406431333	2.421920017	1	1.55917496	0.201103379	0.654392086	0.438345954	0.294797867	4.416323149	8.934097922	0.810832482	1.820925824	0.167272665	0.167272665	0.566234755	1.139639131	1.505509433	10.77587792	0.167272665	0.167272665
pregnenediol disulfate (C21H34O8S2)*	0.436999486	1.239063477	1.145418653	1.140030773	0.133390157	0.287366073	0.007411954	0.110609864	2.883695675	5.420813363	1.240045764	2.255265443	0.007411954	0.007411954	0.859969227	0.289271835	0.21568088	1.877655112	0.007411954	0.007411954
androstenediol (3beta,17beta) disulfate (2)	0.515064621	1.056689397	0.943310603	0.754244438	0.308673923	0.562057234	0.515233641	0.045596013	1.576608967	2.609173697	4.751827163	4.399183314	2.604628375	2.333401816	0.580161297	0.558750419	1.67296047	4.276952106	0.045596013	0.045596013
21-hydroxypregnenolone disulfate	0.356026527	0.532310078	0.08970318	0.08970318	0.558038648	1	0.553502341	1.14212354	7.272079342	8.778009475	14.7051852	5.131647628	0.08970318	0.08970318	0.08970318	0.08970318	0.781091482	5.697649951	0.08970318	0.08970318
5alpha-androstan-3alpha,17alpha-diol disulfate	1	0.255906269	0.589088512	0.255906269	0.534613483	1.033507774	0.616827372	0.255906269	1.06542223	1.517492171	1.866717488	2.177998462	0.805196143	1.219500302	0.65873441	0.255906269	0.742431735	2.51012307	0.255906269	0.255906269
5alpha-pregnan-3beta,20beta-diol monosulfate (1)	0.894052285	0.415476436	1.173177139	0.561187412	0.92633755	1.531232362	0.415476436	0.415476436	0.415476436	0.415476436	0.641450627	2.233021505	1.07366245	0.415476436	0.433331595	0.415476436	1.403594153	8.848934969	0.415476436	0.415476436
5alpha-pregnan-diol disulfate	0.993762034	0.084852593	1.295684578	0.074126419	0.387964572	0.845437905	1.006237966	0.074126419	3.451351684	2.974268313	0.793794428	2.875772867	0.074126419	0.074126419	0.524673265	0.074126419	2.199644921	3.196600043	0.074126419	0.074126419
5alpha-androstan-3alpha,17beta-diol disulfate	0.33897685	0.33897685	0.415086574	0.33897685	0.33897685	0.758142853	0.33897685	0.33897685	1	1.419861153	0.595852884	1.174528259	0.33897685	0.33897685	0.33897685	0.33897685	1.832972039	5.31286301	0.33897685	0.33897685
androstenediol (3alpha, 17alpha) monosulfate (2)	0.133468549	0.133468549	0.133468549	0.133468549	0.133468549	0.133468549	0.133468549	0.133468549	0.133468549	0.133468549	0.133468549	0.133468549	0.133468549	0.133468549	0.135136379	0.133468549	0.430027836	1.569972164	2.199384245	3.235957641
androstenediol (3beta,17beta) monosulfate (1)	0.725669079	1.440043291	1.904221368	1.252211285	0.747788715	0.739489934	0.065013387	0.065013387	2.899650979	5.105848113	5.810912312	7.177898332	0.065013387	0.065013387	0.103916536	0.483155375	0.065013387	0.56100137	0.065013387	0.065013387
vanillin	0.945040873	0.900837291	0.985454445	0.705695324	0.705695324	0.705695324	0.705695324	2.200902308	0.844518359	1.979047898	3.234041119	6.739476376	0.705695324	0.705695324	0.705695324	1.51651985	0.818289579	0.705695324	3.517376171	1
5-hydroxymethylfurfural	3.509704629	0.284079076	31.79602452	0.69929227	0.657881409	0.284079076	1.294129407	0.376576273	2.316997346	0.807936638	0.284079076	1.212635511	1.366486791	0.284079076	1.566379665	24.89535411	0.603747903	0.634782725	1	0.658549487
pregnenediol sulfate (C21H34O5S)*	1.081830913	1.028108939	1.512498781	0.830060867	0.61622807	0.639821404	0.192069195	0.260386663	0.87868	2.546103333	1.72953088	5.19365569	0.192069195	0.192069195	1	0.227776879	0.192069195	2.802566117	0.192069195	0.192069195
2-hydroxyglutarate	1.17122098	0.933483169	1.519948282	1.066516831	0.221675377	0.125430842	4.049008709	2.176401489	2.766338177	4.464737738	0.726652397	17.70949351	16.85740593	18.32730927	0.822742336	0.517045111	0.051336027	0.1115551	0.186700732	0.258478474
norvaline	2.321285059	0.45918931	0.841388243	0.160421543	1.158611757	0.160421543	1.305739602	2.012264942	9.230184294	3.368291045	0.160421543	0.160421543	0.59151429	0.286223384	0.160421543	0.475333466	0.160421543	1.984145308	0.160421543	0.168339936
gamma-CEHC	2.41247192	0.234784495	0.501718021	0.234784495	0.357103368	0.234784495	0.49132592	0.234784495	0.358384011	1	6.833593427	0.234784495	7.117980084	3.368111297	1.023730379	0.602370939	1.763794901	1.802927983	0.234784495	0.481703605
N-acetyl-beta-alanine	0.735370388	1.68240546	2.71695191	1.750164916	2.964613418	0.416521828	0.132209569	0.389413456	0.441532517	0.321590461	1.776083688	3.447234735	3.915895038	2.288250818	1.264629612	0.17600497	0.071623003	0.390322423	0.071623003	0.071623003
palmitoyl sphingomyelin (d18:1/16:0)	1.979375576	1.163938099	1.867769049	0.836061901	0.387463769	0.214279702	0.656589963	12.15664389	0.355979591	0.156655183	2.02664324	1.786475549	0.511701195	0.411042144	1.205443504	2.408910016	1.223338569	6.867624187	0.774609575	0.490562455
cysteine sulfinic acid	1.659916353	2.462026949	2.728633909	2.271513908	0.623692471	0.677335582	2.607177534	1.014845473	4.246280661	5.541978604	3.050594022	0.540436669	0.985154527	1.596697013	0.668988264	0.699673353	0.214355068	0.595015956	0.621431739	0.266441753
3-hydroxyhippurate	0.30673367	0.30673367	0.889262665	0.596223017	0.30673367	0.30673367	4.979096691	0.30673367	5.046179803	1.821015097	0.30673367	0.30673367	0.30673367	0.30673367	0.407839646	0.30673367	0.30673367	1.110737335	0.30673367	0.30673367
16alpha-hydroxy DHEA 3-sulfate	0.770561155	0.436139567	1.00533885	0.436139567	0.436139567	0.436139567	0.99466115	0.436139567	2.996153614	5.744733853	27.91415042	3.168500239	0.436139567	0.436139567	0.436139567	0.578110168	0.436139567	0.48097932	0.436139567	0.436139567
pregnenolone sulfate	0.849658074	0.65908556	1.18992215	0.628536193	0.210721127	0.158695427	0.158695427	0.158695427	1.150341926	2.024659824	5.596605963	1.585451092	0.158695427	0.158695427	0.266915565	0.158695427	0.158695427	1.59626855	0.158695427	0.158695427
N1,N12-diacetylspermine	19.36369264	2.172707429	7.519581065	1.288032788	1.356256741	0.415464152	0.851869195	0.4070488	0.272987453	0.273755026	0.785032853	2.197411766	1.471223661	1	4.023947488	0.437275955	0.297818852	1.049939995	0.050121002	0.050121002
secoisolariciresinol	0.053253962	1.118564507	0.527884498	1.572383318	4.682036861	0.053253962	0.053253962	0.053253962	0.400126604	0.053253962	0.053253962	0.053253962	0.053253962	0.053253962	0.053253962	0.053253962	1.212755338	0.881435493	0.053253962	0.053253962
andro steroid monosulfate C19H28O6S (1)*	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
S-methylmethionine	3.71302117	0.301275055	0.796321342	0.301275055	1	2.302735002	0.301275055	0.301275055	0.301275055	0.301275055	0.301275055	0.301275055	0.301275055	0.301275055	0.301275055	0.301275055	0.301275055	0.301275055	0.301275055	0.301275055
indole-3-carboxylate	0.317822776	1.456163485	3.404781814	1.617776463	0.684666547	0.59310194	0.251177121	0.251177121	0.290922657	0.251177121	0.440429939	1.507641641	1.02434004	3.735121957	0.251177121	1	0.333903669	0.872812999	1.210125817	1.035628827
13-HODE + 9-HODE	1.46995329	0.093957581	3.890942649	0.093957581	0.093957581	0.093957581	1.322979506	6.146635166	0.272574511	0.423066636	0.677020494	0.093957581	0.342496251	1.51288265	0.093957581	0.093957581	3.332781254	4.297619443	0.152034984	0.138668949
alpha-CEHC	0.366953346	0.366953346	0.366953346	0.366953346	0.366953346	0.366953346	0.366953346	0.366953346	0.366953346	0.366953346	0.837692316	0.366953346	6.840161426	1.830347232	0.366953346	1	0.366953346	0.366953346	0.366953346	0.366953346
4-cholesten-3-one	2.933767643	2.260264538	1.171145809	2.006273941	0.220704763	3.128386633	0.33613672	0.043841367	0.342229217	0.446708546	1.109506778	5.816086538	0.659239319	0.298693341	0.890493222	3.715200946	0.173646782	0.316578103	42.01170747	30.58768427
7-methylurate	0.312544336	1.034177547	1.30767461	0.907890617	1	0.676335819	0.312544336	0.312544336	0.312544336	0.312544336	0.936910856	0.623880826	1.925203065	3.087226877	0.312544336	0.969068937	4.911955112	37.80331295	0.312544336	0.312544336
N-acetyl-cadaverine	0.166475425	2.267210508	0.695071536	1.218712978	0.230942942	0.33210689	2.652985439	0.864362447	1.369978786	1.760102932	0.059294434	3.590018442	5.267716163	1.135637553	0.315372916	0.070240363	2.167010751	3.593567111	0.010660644	0.001385516
stearoyl ethanolamide	1.026321149	0.831415035	1.057153786	0.254545632	0.403743201	0.973678851	0.868433608	2.252509478	1.060487662	2.670164735	0.846647197	2.488608858	9.464014396	3.35308128	1.954256653	0.12499384	0.741865575	4.411801532	0.350178858	0.413243808
cis-4-decenoylcarnitine (C10:1)	0.112087586	0.112087586	0.112087586	0.112087586	0.112087586	0.112087586	0.112087586	0.112087586	0.112087586	0.112087586	1	0.163427003	0.112087586	0.112087586	0.112087586	0.112087586	1.070194955	5.169647182	0.112087586	0.112087586
2,4-dihydroxybutyrate	3.145579187	1	4.835886333	1.041100801	0.086524839	0.049364935	1.592715301	0.506536538	5.117613852	10.20452846	5.090879914	0.85752022	2.035638684	1.46454442	0.287948748	0.011578268	0.011578268	0.053810812	0.15304923	0.045606213
oleanolate	0.501868461	0.611817989	3.651984312	0.501868461	0.501868461	0.501868461	0.501868461	0.501868461	0.501868461	0.501868461	0.501868461	0.501868461	0.501868461	0.501868461	1.400685967	1.127040941	0.834054685	0.501868461	2.186985252	0.872959059
S-carboxymethyl-cysteine	11.25848042	0.437717273	0.505787916	0.437717273	3.027423512	0.437717273	2.701327011	0.765296266	6.927487048	4.086847148	5.140283998	0.838790659	1	0.437717273	0.611855801	0.437717273	0.437717273	0.733239322	0.437717273	0.437717273
alpha-tocopherol acetate	0.089729156	4.77904039	0.49732811	4.608737038	0.089729156	0.089729156	0.200719105	6.235237822	0.755422991	0.854355874	19.97905293	0.991593187	1.008406813	1.165179694	0.089729156	1.660849362	0.089729156	0.089729156	0.262275191	0.089729156
(12 or 13)-methylmyristate (a15:0 or i15:0)	1	0.219911262	0.398048603	0.143387318	1.582193599	1.064709534	0.4253805	1.621312314	0.09664109	0.09664109	0.145265003	0.151938952	1.510951745	0.985686122	0.270417025	1.195978773	1.67980301	30.98784228	1.935813724	1.201795107
(16 or 17)-methylstearate (a19:0 or i19:0)	0.763153146	0.508661133	3.098736443	1.248124371	1.541168873	0.963311269	0.508661133	2.38056041	1	1.042947159	0.719515091	1.209343957	0.629287831	0.621714088	0.768504625	8.338263785	2.539746719	43.87729824	0.988031587	0.627160535
2R,3R-dihydroxybutyrate	1.936124053	1.441026729	0.1151082	1.511500209	0.259047924	0.1151082	5.140260112	0.1151082	2.035282214	6.150562837	0.812284827	0.1151082	1.199173698	0.537541708	1.443638648	0.456272867	0.239045006	0.651696847	1	0.647579547
dexpanthenol	0.158200171	0.956662778	0.158200171	0.93061876	0.919324393	2.089864999	1.6154008	0.158200171	2649.616339	10.46957465	0.743209698	1.440184993	0.158200171	0.158200171	1.043337222	0.158200171	0.158200171	0.491244741	0.919209809	8.355710353
2-aminophenol	5.254351028	1.997594784	17.41732793	1.649615278	0.835997563	0.944219431	1.030500125	0.969499875	1.035104059	0.384234282	1.324795602	0.384234282	1.285054976	0.384234282	0.838448786	0.509371835	0.63482502	1.074583621	0.865787786	0.415036664
piperidine	23.69994147	1.830084229	0.774862492	1.12550967	0.222319898	0.51253969	4.182749994	3.309789179	1.824577974	1.237720031	1.337542875	0.043018323	0.925823485	0.043018323	1.041154557	0.577080881	0.958845443	0.837917778	0.198093744	0.043018323
2,3-dihydroxyisovalerate	0.240624873	0.965599484	3.823796748	1.047201875	0.869823135	0.648195128	1.402486177	0.366912859	0.678811592	0.307737932	1.245712535	2.651578241	1.550957033	0.885824833	3.30628873	0.768417521	0.288199016	1.977135311	6.198364619	1.034400516
dihydrocaffeate	3.301448783	0.62875995	3.820837891	0.523642037	0.712619364	0.367047021	0.091484812	0.091484812	0.091484812	0.091484812	0.091484812	0.091484812	0.091484812	0.091484812	1.460479365	1	2.030028533	2.657709508	0.091484812	0.091484812
3-methylglutaconate	1.557497444	1.889370817	2.207803345	1.739992452	3.0930884	0.671140452	0.424552489	0.207980524	0.564627152	1.48505047	0.653364021	1.042372506	0.965960252	1.574347226	0.880102552	1.034039748	0.723893912	1.748645905	0.687042323	0.56746557
isoursodeoxycholate	7.484417109	0.521600653	0.498820947	0.263085273	1.515363414	0.154884647	5.816181775	3.225051041	0.154884647	0.154884647	11.69908296	0.154884647	12.19699367	12.5745015	1.04899789	0.418238737	1	0.781631959	0.379712808	0.458083231
formiminoglutamate	0.26679399	2.37443177	1.008456758	0.894726171	2.651083729	1.526639094	0.991543242	1.63717823	0.267955258	0.374947249	2.080957864	0.14287446	5.400131059	3.470771452	1.644764231	0.90300419	0.363332376	0.622023223	1.75866797	0.524442413
hydantoin-5-propionate	0.438438938	1.742641303	3.112881607	1.640981374	0.290122993	0.19753477	0.591440857	0.19753477	0.19753477	0.893203727	2.078390898	0.749595205	1.232057647	1.106796273	0.570815059	0.398935201	1.893836388	1.411116592	0.749021521	1.32604523
sulfate*	3.815448548	2.614142904	3.406174504	2.766102004	1.635672191	0.253374537	2.800291661	0.902575421	0.563203175	1.063044783	0.986641196	0.781340576	0.415357803	1.013358804	0.562090142	1.639939334	0.716824447	5.763050858	0.366566575	0.212223874
4-hydroxyglutamate	1	0.102412114	1.069392267	0.092945943	0.092945943	0.092945943	2.165490031	3.477533737	0.652079065	1.214642385	0.697395699	1.783131934	1.088520009	2.042550259	0.742306812	0.263909838	0.092945943	0.092945943	0.12828114	0.092945943
urobilin1	1	0.008712788	0.008712788	0.008712788	0.008712788	0.008712788	0.008712788	0.008712788	0.008712788	0.008712788	0.008712788	0.008712788	0.008712788	0.008712788	0.008712788	0.018081104	0.008712788	0.008712788	1.984911735	1.170206427
urobilin2	2.414061323	0.712643278	2.729641427	0.618596897	1.020844826	0.351784672	1.644819039	0.178563706	0.036292017	0.036292017	5.649114934	0.979155174	1.38562506	1.043381148	0.875836871	1.723674888	0.036292017	0.036292017	0.282908534	0.036292017
pantoate	0.701453979	2.244782477	1.73000731	2.637785466	0.531215196	0.27077728	0.512794556	0.373231324	5.801625058	2.22924377	1.901777	1	6.657260518	2.985385578	0.378771294	0.150038464	0.150038464	0.469129258	2.032516467	0.246562157
sedoheptulose	5.048065839	0.354881732	4.911193474	1.082222644	1	0.354881732	3.148134421	0.835137383	0.354881732	0.60208081	0.887373597	1.12591382	23.0827713	1.667867097	1.148210299	0.565271191	0.354881732	0.939709037	0.507349958	0.447070669
N-carbamoylglutamate	0.148389513	0.325041181	11.53876021	0.513734878	1.653847447	0.706080805	1.471238396	0.285435746	0.148389513	1	2.362855318	1.042590129	1.515067546	1.018489259	0.148389513	0.148389513	0.148389513	0.148389513	0.335628083	0.328943135
diphenhydramine	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8-hydroxyguanine	10.0646346	0.213983618	1.946030154	0.213983618	0.373330046	0.213983618	0.324962488	0.213983618	1.171456382	2.035913305	1.130484866	0.213983618	1.228452655	0.410964843	2.670170577	1	0.213983618	0.366648106	0.326862506	0.629305325
cyclo(his-pro)	0.439362174	0.032612523	3.956493033	0.032612523	0.876734012	0.079419757	1.323819784	1.043575898	1.229866991	1	1389.49622	0.449780662	0.326483256	0.641337738	2.90708235	0.615976845	0.396795628	3.724178978	3.289272023	1.195902568
S-methylcysteine	1.047564509	1.578491384	13.75263151	1.324836463	1.112175693	1	2.359999743	0.292797952	3.804066692	1.733799482	0.507794279	0.292797952	0.619166322	0.90701084	0.48386124	0.732363821	0.405698694	0.790730279	0.292797952	0.292797952
argininate*	1.320686064	0.74940964	1.513440612	0.675567736	0.443885515	0.359104184	6.675589168	3.100665831	0.685938127	0.978386199	0.833157432	3.821145537	1	1.849979683	0.69786342	1.064644579	7.143370757	6.426796896	0.359104184	0.675995936
2-oxoarginine*	0.520778669	0.247493717	0.399936661	1	0.76380292	0.671113222	2.984706247	0.247493717	0.883496062	0.48766635	4.85216196	22.87875707	0.917466831	8.300184627	1.068934754	3.43274576	3.413682643	0.825583025	1.17318927	3.116417015
cis-4-decenoate (10:1n6)*	0.458797706	0.802825179	0.458797706	0.458797706	0.499624726	0.458797706	0.458797706	8.514841039	0.458797706	0.500318629	3.548325427	0.458797706	1	6.202301211	0.458797706	0.475316859	2.328506691	3.021496849	0.458797706	0.458797706
glycyrrhetinate	0.137927369	0.137927369	1	0.137927369	0.137927369	0.137927369	0.137927369	0.137927369	0.137927369	0.137927369	0.137927369	0.137927369	0.137927369	0.137927369	0.137927369	0.137927369	0.137927369	0.137927369	3.280417662	0.137927369
1-lignoceroyl-GPC (24:0)	0.213048689	0.213048689	0.213048689	0.213048689	0.213048689	0.213048689	0.213048689	0.213048689	0.213048689	0.213048689	0.213048689	0.213048689	0.213048689	0.213048689	0.213048689	0.213048689	1	2.808489166	0.213048689	0.213048689
1-methyl-5-imidazoleacetate	3.101580788	2.852416391	15.50711308	2.371603872	87.74946926	4.468020702	0.083353176	0.015875237	0.027407654	0.005948669	0.268106728	0.099862569	0.035167138	0.029799155	0.371359941	5.473738546	1.006110867	2.75691375	1.351135215	0.993889133
glycoursodeoxycholate	1	0.163670572	0.110773967	0.110773967	2.009663901	0.110773967	0.382177371	0.110773967	0.110773967	0.110773967	5.903032584	0.148157017	0.850023091	2.611945608	0.110773967	0.110773967	1.502570769	5.028789874	0.110773967	0.110773967
tauroursodeoxycholate	0.620253978	0.497162559	0.497162559	0.497162559	0.794280146	0.497162559	9.873680322	0.497162559	6.094556395	8.381143328	0.497162559	0.497162559	0.497162559	1	0.497162559	0.497162559	0.497162559	0.497162559	0.497162559	0.497162559
ursocholate	4.008244529	11.65935767	0.128444707	1.411302852	0.588697148	0.13686523	50.69885323	32.47725063	0.098752816	0.15522952	47.44401407	42.73168141	104.4146308	88.52176117	0.176034436	0.029868439	1.668660935	0.262916981	0.160320302	0.07054315
3-(4-hydroxyphenyl)propionate	5.265384451	0.07745265	18.66802251	0.07745265	16.48646863	0.911918166	0.07745265	0.191635926	0.409335734	0.511889946	0.251212545	0.07745265	1	1.181341728	1.143248829	0.07745265	5.950749047	5.866323628	0.186506591	0.07745265
(14 or 15)-methylpalmitate (a17:0 or i17:0)	0.670433674	1.059968578	1.308842907	0.864860007	2.782026698	1.842164733	0.663498324	0.495980277	0.788549429	0.74192743	0.724485744	0.495980277	1.03366704	0.731905422	1	3.998835009	2.152619476	26.59632656	2.272687452	0.779034952
oleoyl-linoleoyl-glycerol (18:1/18:2) [1]	0.108278352	0.67566802	1.655228815	1.460564492	4.696579107	1.22727423	0.012193679	1.382963209	0.012193679	0.012193679	0.01571902	0.012193679	0.012193679	0.012193679	0.172741208	0.031424179	11.0482564	2.211217198	0.012193679	0.77272577
oleoyl-linoleoyl-glycerol (18:1/18:2) [2]	0.907493508	2.424670968	5.360503333	4.462311295	9.828444344	2.850924217	0.012932907	3.56563602	0.014588742	0.01476848	0.054126857	0.012932907	0.012932907	0.012932907	0.905407444	0.06507026	27.15967483	4.155044361	0.069349961	1
1-(1-enyl-palmitoyl)-GPE (P-16:0)*	1.525834183	0.193053412	2.751205392	0.226915548	0.356835204	0.367506081	0.775974776	26.55487911	0.802730986	0.564497179	3.002608049	3.304658959	2.061555631	3.642611145	0.193053412	0.278015005	1.887844071	5.053464466	1	0.28936051
1-(1-enyl-stearoyl)-GPE (P-18:0)*	11.13577754	0.33378126	0.822303241	0.287654297	0.287654297	0.608379632	1.914189097	14.22982317	0.568756674	0.544259394	2.911048532	1.409289133	1	2.650519544	0.539157245	0.563523851	1.237303615	4.12924087	1.832879236	0.66895639
enterolactone	1	6.587894636	1.354364902	6.298533549	494.353891	0.229506489	0.128269937	0.128269937	0.128269937	0.128269937	0.187885897	0.451517708	0.962066543	0.352939792	18.20163619	17.57390235	1.691883934	2.100577774	0.914849708	0.434954171
enterodiol	0.127218155	124.7116707	104.2275379	134.9660439	7.461724032	1	0.127218155	0.127218155	0.127218155	0.127218155	0.127218155	0.127218155	0.127218155	0.127218155	0.418166007	0.572441022	0.356970743	0.127218155	0.127218155	0.127218155
secoisolariciresinol diglucoside	0.363442888	0.893589822	0.363442888	1.106410178	2.634607122	0.363442888	0.363442888	0.363442888	0.363442888	0.363442888	0.363442888	0.363442888	0.363442888	0.363442888	0.363442888	0.363442888	0.363442888	0.363442888	0.363442888	0.363442888
2-oxindole-3-acetate	3.019571204	1.593575579	21.27364683	1.346226416	2.75553686	0.249821379	0.036171345	0.062500902	0.079278714	0.036171345	0.167614881	0.073825565	0.376071439	0.07231156	3.787018132	1.590511125	1	0.159320505	5.585461912	2.962481692
N-oleoyltaurine	0.437047806	0.716153295	0.446309191	0.437047806	4.535057515	0.437047806	1.128993405	0.437047806	0.684838025	2.959023757	0.871006595	0.437047806	0.437047806	0.437047806	1.684257063	1.200006802	0.437047806	0.437047806	0.437047806	0.437047806
lotaustralin	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
linoleoylcarnitine (C18:2)*	0.489785848	1.455661691	1.15473729	0.021604927	0.021604927	0.151760888	9.023362779	11.91763853	0.518953494	1	0.387997413	0.203257299	0.098684289	1.049624276	0.151692739	5.671091025	5.12084829	23.93281935	0.021604927	0.021604927
glutaminylleucine	6.151744399	2.30631347	4.868825882	1.703711678	0.851740817	1.656975753	2.540560315	0.368765205	0.087636063	0.064436584	0.324557055	0.197840439	1.105587838	0.635284115	0.596916737	0.524518334	13.07705356	10.73090421	0.894412162	1.671450824
isoleucylglycine	0.939232283	1.146330174	0.58753427	0.992412074	1.52806548	0.984150072	1.308835801	1.443200124	0.859537229	0.537700248	1.229586955	1.007587926	0.13888675	0.510016268	0.824447142	1.522828485	2.368004472	6.161648145	0.502319569	1.451101666
leucylalanine	9.752638051	1	2.792492392	0.859271059	0.945859213	0.300826894	2.608332702	2.253569733	0.300826894	0.300826894	0.35464489	0.300826894	0.592223637	0.300826894	0.300826894	0.872466109	3.9210799	3.007072514	0.606019766	1.32572211
leucylglutamine*	8.169755322	1.148486276	3.60390359	0.959048776	0.761750145	0.394336081	13.06009917	2.352084892	1.686475477	0.861983361	0.263571153	0.263571153	0.940275453	0.495918728	2.940324259	0.816605922	16.65715205	4.132654528	0.400787102	1
leucylglycine	1.986269954	1.098649233	1.161692299	0.754803265	0.591325132	0.690606024	2.702469744	2.992863487	1.363039928	1.494662281	0.473380983	0.590782151	0.602413945	0.663023148	0.805057634	1.56111603	3.805921219	7.763486864	0.215402372	0.901350767
lysylleucine	8.308269121	0.248987054	1.31102477	0.146810542	0.275821319	1.260141131	2.175735757	2.50523317	0.617000505	0.108797322	0.094596143	0.095582762	2.494823062	1.930030549	0.2919363	1.040167696	0.959832304	1.406033964	0.673635503	2.860020678
valylleucine	5.704134176	1.500539347	1.536803304	1.107207715	0.726277707	0.480706113	4.42450194	1.844045146	0.801598462	0.572769588	0.250337758	0.150821814	0.804450389	0.718950574	2.75963817	0.892792285	7.39266583	6.311644533	0.482687852	1.802458176
2-O-methylascorbic acid	1	0.049431003	0.067405799	0.02064613	0.02064613	0.02064613	3.522462546	0.254054718	1.610457615	1.447181141	8.132548311	1.905570386	5.188707307	1.85431996	0.047036459	0.031210478	0.705814412	1.007949124	0.039157222	0.02064613
carboxyethyl-GABA	31.13692926	2.24875278	3.005360543	2.164041048	1.145173454	0.529594093	0.383794701	0.131567856	0.591022878	0.183926819	0.271717778	0.090746512	0.124295495	0.239424787	2.561153286	7.485701755	5.558732919	1.298601061	3.573799184	0.854826546
hydroxymethylpyrimidine	3.197354485	0.539095951	0.85850229	0.470289685	0.324162358	1.273633734	1.217734381	0.183084433	1	0.117936491	8.602185547	77.79311152	2.440101041	1.215730587	0.514888088	0.551889102	0.085237781	0.085237781	3.57592599	1.990615695
trimethylamine N-oxide	9.690060811	0.582726342	2.572769994	0.560065887	1.417273658	3.208434152	4.615480109	4.05172703	2.477135966	0.397801586	1.65949897	0.077111302	2.557680616	0.406831373	0.278280098	0.088171079	0.564975193	2.54692257	0.22642563	0.020954595
N6-methyllysine	1.35285205	3.145399111	16.53893136	2.448727818	1.329609446	0.715741513	0.68404568	2.280832594	1	0.669850398	0.878673734	0.529299748	2.943429914	0.727060277	0.874072599	0.754013759	1.373244811	2.914186358	0.093842239	0.093842239
cis-urocanate	0.413004443	1.061364315	1.953970078	0.887586238	2.390896818	2.750173206	2.49656545	9.471806642	0.171191711	0.4261169	0.147954987	0.147954987	1	1.124535369	0.478781806	1.031847064	1.387573433	0.445187155	0.498520409	0.695716972
dihydroferulate	26.93210934	0.705471808	1	0.527728437	1.322861814	0.527728437	0.527728437	0.527728437	8.980995646	0.630106732	1.084262068	0.714470975	0.527728437	0.775209457	0.708057595	0.527728437	10.17913451	8.386288256	0.527728437	0.527728437
imidazole propionate	0.966625609	0.906489493	13.72240501	0.595775927	4.247682195	1.826627445	0.029462084	0.036937103	12.6536632	5.83534063	0.48886513	1.033374391	4.165669219	3.95965665	0.1032538	0.05687452	1.499595742	3.409551304	0.011173153	0.002074596
(15:2)-anacardic acid	0.009394434	1.226822901	0.009394434	1	0.009394434	0.009394434	0.009394434	0.009394434	0.009394434	0.009394434	0.009394434	0.009394434	0.009394434	0.009394434	0.009394434	0.009394434	0.009394434	0.009394434	0.009394434	0.009394434
ursolic acid	30.35971644	0.362524906	1.873564024	0.117113165	0.117113165	0.117113165	0.117113165	0.117113165	0.117113165	0.117113165	0.117113165	0.117113165	0.117113165	0.117113165	0.61602497	1.38397503	0.117113165	0.117113165	0.117113165	0.117113165
tyrosol	6.037718875	0.963217645	1.471404816	0.489032767	1	0.986280359	1.042206056	0.634949137	1.641025452	0.238676042	0.480224322	0.216948053	2.534785799	1.595607945	0.909227666	0.216948053	1.530165882	1.729913685	1.202918696	0.930074442
histidylalanine	3.074446185	0.318526344	1.937735164	0.318526344	0.318526344	0.318526344	5.438491405	1	0.796186484	0.705874953	0.318526344	0.606051076	0.831378161	0.318526344	0.534631286	0.318526344	9.168127209	3.192254029	0.318526344	1.004776187
phenylalanylglycine	3.002138775	0.814313442	2.457150634	1.071456062	0.300701457	0.128029471	1.991975096	1.341667845	0.674065902	0.93787845	1.06212155	0.65161565	0.338805308	0.233068513	1.184170679	0.772596525	1.96338753	3.27605315	0.52851702	1.094634916
phenylalanylalanine	4.578265336	0.943894693	2.139944774	1.025634129	0.55550472	0.349207762	3.760408904	1.436763485	0.371012898	0.284416192	0.850086398	0.28746058	1.571740781	0.904332312	1.557460671	0.974365871	6.178003666	3.457660159	0.53156922	1.645644281
tyrosylglycine	1	0.565168025	2.270280141	0.766053797	0.285977039	0.269078305	2.093052595	1.672237605	0.590393286	1.756658234	1.980597996	0.956222652	0.269078305	0.269078305	1.324794327	0.288998227	5.372635339	2.868256276	0.269078305	0.858947033
tryptophylglycine	3.134715922	1.112801422	1.432392753	1.316967582	0.265730529	0.289363378	2.757368609	1.313246457	0.468683514	2.766370252	0.516169491	0.494902143	0.146763472	0.212386221	1.402527997	0.887198578	1.133899906	2.827987448	0.074348927	0.377080339
valylglutamine	1.391851511	1.563371265	1.454053876	2.472508524	0.448150578	0.089933586	4.90784368	0.795778727	3.140781007	0.349467635	1.204221273	0.301220496	0.338739597	0.208867845	2.644703835	0.732664838	5.219754034	2.256572789	0.183828775	0.520007726
valylglycine	0.722123429	1.406270894	0.9689995	1.290328743	0.470655576	0.291299352	1.498549002	1.324724268	0.907042044	0.578101033	1.505643861	1.791762885	0.314630494	0.273488462	1.0310005	1.456826852	1.331142088	4.468482591	0.430380209	0.782174783
